53.5508621,10.0621789,"Eiffestraße 243, Hamburg",Albert Rosenberg,""
53.5712879,9.98082,"Heinrich-Barth-Straße 17, Hamburg",Albert Rosenberg,""
53.571217,9.9796018,"Rutschbahn 5, Hamburg",Albert Rosenstein,""
53.5532901,9.9828764,"Neustädter Straße 31, Hamburg",Albert Wölck,""
53.5515701,9.9793066,"Markusstraße 10, Hamburg",Albert Zirz,""
53.5690528,10.0507409,"Fichtestraße 8, Hamburg",Albrecht Gebhard,""
53.5697468,9.9883889,"Rothenbaumchaussee 83, Hamburg",Alegra Benezra,""
53.5794555,9.9745494,"Hoheluftchaussee 19, Hamburg",Alexander (gen. Süsskind) Moses,""
53.5601192,10.0204468,"Sechslingspforte, Hamburg",Alexander Blankenstein,""
53.5601875,9.9753368,"Karolinenstraße 35, Hamburg",Alexander Cohen,""
53.5851514,10.0228055,"Jean-Paul-Weg 10, Hamburg",Alexander Grünberg,""
53.5658808,9.9849194,"Von-Melle-Park 5, Hamburg",Alexander Jutrosinski,""
53.5794671,9.976718,"Lehmweg 6, Hamburg",Alexander Kayser,""
53.5671071,9.9807586,"Grindelallee 73, Hamburg",Alexander Norden,""
53.5511314,9.9465081,"Jessenstraße 1, Hamburg",Alexandre Lambert,""
53.5411726,10.0474204,"Großmannstraße, Hamburg",Alfons Ganser,""
53.5701924,9.981461,"Rappstraße 7, Hamburg",Alfons Liebenthal,""
53.5652858,10.0406215,"Papenstraße 33, Hamburg",Alfons Ode,""
53.552859,9.9299,"Bahrenfelder Straße 128, Hamburg",Alfred Alward,""
53.5878647,9.9855454,"Eppendorfer Landstraße 46, Hamburg",Alfred Aron,""
53.5469485,9.9544914,"Lange Straße 23, Hamburg",Alfred Beckmann,""
53.583542,9.9862349,"Isestraße 80, Hamburg",Alfred Beer,""
53.5700688,9.9815561,"Rappstraße 10, Hamburg",Alfred Behrens,""
53.5566115,10.0519019,"Hirtenstraße 58, Hamburg",Alfred Berend,""
53.5956615,9.9871932,"Erikastraße 79, Hamburg",Alfred Bielefeld,""
53.5716913,9.9858704,"Hallerplatz 8, Hamburg",Alfred Blumann,""
53.5659307,9.9756069,"Papendamm 24, Hamburg",Alfred Borchardt,""
53.5510747,9.9655364,"Simon-von-Utrecht-Straße 66, Hamburg",Alfred Böddicker,""
53.574416,9.9595533,"Schulweg 38, Hamburg",Alfred Cohn,""
53.5665009,9.980404,"Rentzelstraße 7, Hamburg",Alfred Deutsch,""
53.58276,9.9836819,"Isestraße 67, Hamburg",Alfred Felsenthal,""
53.4580079,9.9859178,"Rieckhoffstraße 5, Harburg",Alfred Findling,""
53.5477793,9.9770862,"Böhmkenstraße 6, Hamburg",Alfred Flanse,""
53.5723649,9.9797089,"Hallerstraße 6, Hamburg",Alfred Friedensohn,""
53.574313,9.9618416,"Eppendorfer Weg 88, Hamburg",Alfred Funke,""
53.5585087,10.0139344,"Schmilinskystraße 45, Hamburg",Alfred Gerson,""
53.5703949,9.9785315,"Grindelallee 153, Hamburg",Alfred Hammer,""
53.5659036,10.055805,"Friedenstraße 41, Hamburg",Alfred Henschel,""
53.5593681,10.0141641,"Lange Reihe 108, Hamburg",Alfred Hochfeld,""
53.5818648,9.9822569,"Isestraße 53, Hamburg",Alfred Israel,""
53.5842255,9.9785238,"Eppendorfer Weg 265, Hamburg",Alfred Joseph Michelson,""
53.5869331,10.0302807,"Hauersweg 6, Hamburg",Alfred Kupferbach,""
